id,area,bathrooms,bedrooms,condo_fee,parking_spots,attached_rooms,type,lat,lon,year_built,overall_condition,has_elevator,leasures_available,price
4655,192,3,3,0,2,2,house,-5.8437235,-35.2214483,2004,Score 5,Yes,,400000
1978,156,5,4,1050,0,0,apartment,-5.8226937,-35.2126403,2004,Score 6,Yes,"pool,STEAM ROOM",750000
2700,75,3,3,460,2,1,apartment,-5.8502894,-35.2166072,1970,Score 3,nop,"playground,sports court",350000
2650,103,2,3,0,2,1,apartment,-5.8032096,-35.2002054,,Score 7,Yes,,440000
4576,52,2,2,350,2,1,apartment,-5.8228488,-35.233449,1989,Score 5,yes,,185000
2753,113,3,3,800,0,3,apartment,-5.8198444,-35.2109804,2003,Score 5,No,"barbecue space,playground",390000
2135,57,2,2,360,1,1,apartment,-5.8603397,-35.2094385,2006,Score 6,Yes,PLAYGROUND,230000
450,70,2,2,430,2,1,apartment,-5.824868,-35.2058664,1998,Score 5,yes,"pool,playground",180000
3075,105,4,3,550,2,3,apartment,-5.8347074,-35.2243579,1976,Score 7,yes,"BARBECUE SPACE,gym,PLAYGROUND,sports court",450000
1558,68,1,2,0,1,1,apartment,-5.8576398,-35.2014489,2002,Score 4,nop,barbecue space,245000
4482,45,1,1,467,1,0,apartment,-5.7869014,-35.1902633,1979,Score 4,No,"pool,playground",140000
2342,59,2,2,470,1,1,apartment,-5.8639405,-35.1979088,1982,Score 3,Yes,,270000
789,192,3,3,0,1,2,other,-5.7978488,-35.2092207,,Score 4,y,barbecue space,400000
602,54,2,2,0,1,1,apartment,-5.8821365,-35.1722172,2002,Score 6,nop,,215000
3586,116,5,3,700,3,2,apartment,-5.8044476,-35.2032196,,Score 5,yes,"POOL,playground",650000
4182,228,2,3,0,2,1,apartment,-5.7874906,-35.1940515,1962,Score 4,nop,,790000
2018,140,3,4,830,1,2,apartment,-5.7840308,-35.1976296,,Score 5,y,"POOL,playground,sports court",260000
3410,80,3,3,940,0,0,apartment,-5.8576398,-35.2014489,,Score 3,nop,"barbecue space,PLAYGROUND,SPORTS COURT",280000
871,98,4,4,610,2,3,apartment,-5.8650038,-35.1933903,,Score 3,yes,"BARBECUE SPACE,PLAYGROUND,sports court",390000
763,56,2,2,0,1,1,apartment,-5.8821365,-35.1722172,,Score 5,Yes,barbecue space,300000
4421,141,4,3,0,2,3,apartment,-5.866287,-35.1917372,2004,Score 6,nop,,630000
1767,64,1,2,579,1,1,apartment,-5.8827627,-35.1762694,1973,Score 6,No,playground,250000
4113,51,1,2,0,1,0,apartment,-5.8576398,-35.2014489,1994,Score 5,Yes,,219000
1149,75,2,3,0,2,1,apartment,-5.7775126,-35.2013557,1992,Score 7,nop,,260000
254,213,5,4,0,3,3,house,-5.8690614,-35.1911067,2002,Score 5,yes,BARBECUE SPACE,685000
937,57,2,2,490,1,1,apartment,-5.8183494,-35.2088601,,Score 5,yes,"BARBECUE SPACE,playground",248000
3062,87,1,3,470,2,1,apartment,-5.8437235,-35.2214483,,Score 3,nop,"POOL,PLAYGROUND,sports court",450000
511,58,2,2,0,1,1,apartment,-5.8228488,-35.233449,,Score 4,y,,199000
1614,71,3,3,0,2,1,apartment,-5.7868405,-35.2063287,1991,Score 5,Yes,,340000
3611,56,2,2,0,1,1,apartment,-5.8198444,-35.2109804,,Score 4,yes,,210000
4637,55,1,2,600,1,0,apartment,-5.782774,-35.19592174,,Score 5,No,"playground,sports court",159000
73,270,3,4,0,1,2,house,-5.781078,-35.1991539,1994,Score 4,Yes,,430000
1634,56,2,2,270,0,1,apartment,-5.7845495,-35.1984438,1968,Score 5,No,"barbecue space,playground",260000
1231,166,0,4,0,0,0,apartment,-5.8183494,-35.2088601,1973,Score 6,Yes,,935000
43,96,3,3,720,2,1,apartment,-5.7893158,-35.1992309,2002,Score 4,y,playground,650000
2784,90,1,3,240,1,1,apartment,-5.8437235,-35.2214483,,Score 4,yes,"BARBECUE SPACE,sports court",170000
2483,85,2,3,0,1,1,apartment,-5.8226937,-35.2126403,1967,Score 4,y,,330000
4372,119,2,2,0,2,2,apartment,-5.8999907,-35.1759866,,Score 4,y,barbecue space,790000
3511,59,2,2,380,1,1,apartment,-5.8088697,-35.199618,1967,Score 5,yes,"pool,PLAYGROUND",310000
2088,82,2,3,500,2,1,apartment,-5.8661059,-35.2056886,,Score 5,y,"barbecue space,PLAYGROUND",299990
3580,114,3,3,600,2,1,apartment,-5.830929,-35.2195447,1981,Score 7,no,"pool,BARBECUE SPACE,playground",399000
494,78,1,3,0,1,1,apartment,-5.8576398,-35.2014489,1999,Score 6,no,BARBECUE SPACE,200000
3109,98,3,3,600,2,1,apartment,-5.8652613,-35.1962325,1965,Score 7,no,"barbecue space,GYM,playground",340000
4691,57,1,2,0,1,1,apartment,-5.8437235,-35.2214483,,Score 6,Yes,,210000
1270,56,1,2,800,1,0,apartment,-5.8821365,-35.1722172,,Score 6,no,"POOL,barbecue space,GYM,PLAYGROUND",210000
2672,141,2,3,0,2,2,apartment,-5.8576398,-35.2014489,1981,Score 4,No,,866785
1497,60,2,2,260,1,1,apartment,-5.8748666,-35.206591,,Score 4,y,barbecue space,270000
1295,56,2,2,400,1,1,apartment,-5.8821365,-35.1722172,1991,Score 4,yes,"PLAYGROUND,SPORTS COURT",210000
4209,170,3,4,1500,3,3,apartment,-5.783788,-35.1913745,2005,Score 4,y,"GYM,playground",890000
2664,95,2,2,648,1,1,apartment,-5.8821365,-35.1722172,,Score 7,no,"pool,GYM,playground",300000
618,171,3,3,0,2,3,other,-5.8740098,-35.2057934,1992,Score 4,yes,,500000
4065,98,1,3,570,2,1,apartment,-5.8032096,-35.2002054,2004,Score 4,y,playground,400000
2634,103,1,3,0,2,1,apartment,-5.8666079,-35.2088062,2008,Score 6,y,,325000
2906,55,1,2,0,1,1,apartment,-5.8821365,-35.1722172,1999,Score 6,y,,220000
4509,142,4,3,580,2,3,apartment,-5.8576398,-35.2014489,2007,Score 4,No,"GYM,sports court",590000
1815,72,2,3,320,1,1,apartment,-5.8269204,-35.1985475,1978,Score 4,yes,SPORTS COURT,125000
3150,123,4,4,580,2,2,apartment,-5.8580854,-35.2023029,1977,Score 8,y,playground,695000
869,186,3,3,0,2,1,house,-5.8093091,-35.2128019,,Score 5,y,,390000
3724,90,3,4,0,3,2,house,-5.8226937,-35.2126403,1998,Score 5,Yes,,380000
1042,54,2,2,0,1,1,apartment,-5.7903384,-35.1952596,,Score 5,nop,BARBECUE SPACE,230000
4337,56,2,2,450,1,1,apartment,-5.8196922,-35.2169549,2000,Score 2,No,sports court,290000
356,56,2,2,317,2,2,apartment,-5.8502894,-35.2166072,,Score 4,yes,"PLAYGROUND,SPORTS COURT",243000
4510,53,1,2,0,1,0,apartment,-5.8821365,-35.1722172,1994,Score 5,y,,186900
1117,98,2,3,590,2,1,apartment,-5.8198444,-35.2109804,,Score 4,Yes,"pool,PLAYGROUND,SPORTS COURT",400000
2978,74,2,3,450,2,1,apartment,-5.8600136,-35.1998189,1973,Score 7,Yes,,340000
4534,321,3,4,0,2,3,house,-5.8666079,-35.2088062,1995,Score 4,y,,500000
3277,45,1,2,0,0,0,house,-5.8269204,-35.1985475,2007,Score 5,y,GYM,100000
3910,224,4,4,0,2,3,house,-5.8624143,-35.1967263,1972,Score 5,y,,600000
3906,105,3,3,0,3,1,house,-5.8821365,-35.1722172,1963,Score 4,yes,,395000
2638,150,3,4,0,1,1,house,-5.7979641,-35.2114887,1974,Score 5,yes,,260000
332,58,2,2,0,1,1,apartment,-5.827721,-35.2164214,,Score 8,Yes,,220000
1420,105,1,3,456,1,1,apartment,-5.8122348,-35.2094822,,Score 5,y,"barbecue space,PLAYGROUND",260000
4392,97,4,3,0,2,3,apartment,-5.7874906,-35.1940515,1963,Score 4,No,,499999
3387,75,2,3,424,2,1,apartment,-5.8437235,-35.2214483,2002,Score 5,Yes,"barbecue space,SPORTS COURT",320000
1413,56,1,2,0,1,1,apartment,-5.8576398,-35.2014489,2005,Score 7,yes,,280000
2533,136,2,4,1000,2,2,apartment,-5.8005515,-35.1986193,,Score 5,Yes,"GYM,PLAYGROUND,sports court",694900
3285,105,1,3,600,2,1,apartment,-5.8032096,-35.2002054,,Score 5,yes,playground,767545
4133,77,1,3,350,1,1,apartment,-5.8576398,-35.2014489,1978,Score 5,Yes,playground,300000
3017,53,1,1,1350,2,0,other,-5.7869014,-35.1902633,1999,Score 5,Yes,"BARBECUE SPACE,PLAYGROUND",270000
1192,139,3,3,630,2,3,apartment,-5.8032096,-35.2002054,1976,Score 4,No,"pool,PLAYGROUND",789900
445,77,3,3,0,1,3,apartment,-5.8600136,-35.1998189,,Score 6,yes,BARBECUE SPACE,290000
4541,57,2,2,320,1,1,apartment,-5.8198444,-35.2109804,1965,Score 5,no,playground,220000
452,96,3,3,541,2,1,apartment,-5.8455365,-35.2136399,2003,Score 4,yes,"POOL,BARBECUE SPACE,PLAYGROUND",635000
1344,108,2,4,0,2,2,apartment,-5.8576398,-35.2014489,1969,Score 5,nop,,559503
3927,160,4,4,600,3,3,apartment,-5.8164277,-35.2116397,,Score 7,nop,"BARBECUE SPACE,playground",770000
14,109,3,3,500,2,2,apartment,-5.8576398,-35.2014489,1969,Score 5,no,playground,645000
3076,52,2,2,300,-7,1,apartment,-5.8821365,-35.1722172,,Score 4,yes,"barbecue space,PLAYGROUND",240000
945,82,1,2,0,1,1,apartment,-5.7978488,-35.2092207,2000,Score 4,Yes,,473400
1876,213,4,3,0,3,3,apartment,-5.8044476,-35.2032196,1965,Score 7,no,BARBECUE SPACE,550000
4634,44,1,1,1300,1,1,other,-5.7823372,-35.1946781,2001,Score 5,Yes,"PLAYGROUND,SPORTS COURT",180000
360,53,2,2,545,1,1,apartment,-5.8751758,-35.1791324,1985,Score 6,nop,"POOL,barbecue space,PLAYGROUND",320000
4447,43,1,1,520,1,0,apartment,-5.7869014,-35.1902633,1965,Score 5,Yes,"BARBECUE SPACE,gym,playground",150000
4095,198,3,3,0,3,3,apartment,-5.8576398,-35.2014489,,Score 7,yes,,680000
3648,80,2,3,826,1,1,apartment,-5.8437235,-35.2214483,2002,Score 8,y,"POOL,BARBECUE SPACE,SPORTS COURT",170000
3484,74,3,3,280,1,1,apartment,-5.8669345,-35.191136,2007,Score 4,Yes,PLAYGROUND,250000
3425,56,2,2,0,1,1,apartment,-5.8237538,-35.2125088,,Score 5,Yes,,244093
1514,55,2,2,0,1,1,apartment,-5.8821365,-35.1722172,,Score 7,y,,400000
3225,89,2,2,800,2,1,house,-5.7822513,-35.1981429,,Score 6,no,,270000
4662,64,1,2,560,2,0,apartment,-5.8821365,-35.1722172,2007,Score 4,Yes,,320000
4093,100,0,3,390,1,0,apartment,-5.776993,-35.1969006,,Score 5,yes,"BARBECUE SPACE,PLAYGROUND",90000
490,142,3,3,0,2,3,apartment,-5.866287,-35.1917372,,Score 4,no,,800000
862,55,2,2,400,1,1,apartment,-5.8821365,-35.1722172,,Score 6,yes,"pool,BARBECUE SPACE,PLAYGROUND,SPORTS COURT",240000
1507,55,2,2,400,1,1,apartment,-5.8821365,-35.1722172,,Score 6,No,"barbecue space,SPORTS COURT",190000
1623,34,1,1,0,1,0,other,-5.8088697,-35.199618,,Score 6,y,,169880
2276,180,5,3,1036,3,3,apartment,-5.7829457,-35.2004207,,Score 6,no,,850000
3405,74,2,3,440,2,1,apartment,-5.7856388,-35.20926,1989,Score 5,yes,"pool,playground",384740
506,55,1,2,350,1,1,apartment,-5.8576398,-35.2014489,1974,Score 4,y,"barbecue space,PLAYGROUND",259900
2484,52,1,2,200,1,0,apartment,-5.7372347,-35.2360433,1995,Score 4,Yes,,110000
4351,94,2,3,0,2,2,apartment,-5.8821365,-35.1722172,1997,Score 5,yes,,160000
2619,93,3,3,550,2,1,apartment,-5.8198444,-35.2109804,,Score 4,Yes,"BARBECUE SPACE,GYM",390000
4757,47,2,2,0,1,2,apartment,-5.7869014,-35.1902633,1961,Score 4,y,,260000
3162,160,2,3,750,2,1,apartment,-5.8258062,-35.2068965,1966,Score 4,nop,"POOL,playground",450000
1173,101,2,3,513,2,1,apartment,-5.8999907,-35.1759866,2002,Score 4,Yes,"POOL,BARBECUE SPACE,PLAYGROUND",650000
433,130,2,3,0,0,1,apartment,-5.8032096,-35.2002054,2008,Score 7,no,,400000
1803,123,1,3,550,2,0,apartment,-5.8347074,-35.2243579,,Score 5,yes,PLAYGROUND,550000
2917,57,1,2,0,1,1,apartment,-5.8633093,-35.2324324,2001,Score 6,Yes,,230000
2627,92,3,3,534,2,1,apartment,-5.8214697,-35.2168115,1968,Score 7,yes,"BARBECUE SPACE,gym",500000
1846,56,2,2,0,1,1,apartment,-5.8174362,-35.2313961,1958,Score 4,yes,,260000
1862,79,2,3,450,1,1,apartment,-5.8833757,-35.1810368,2003,Score 4,y,playground,450000
4360,53,0,2,180,1,0,apartment,-5.8574318,-35.2057501,2003,Score 9,No,,180000
1102,59,2,2,0,1,1,apartment,-5.8032096,-35.2002054,,Score 8,yes,,330000
1264,120,3,3,0,3,1,house,-5.8666079,-35.2088062,1999,Score 5,Yes,POOL,280000
3540,86,2,2,900,1,1,apartment,-5.783788,-35.1913745,,Score 6,no,"pool,BARBECUE SPACE,PLAYGROUND",305000
156,46,1,2,0,0,1,other,-5.8821365,-35.1722172,1986,Score 5,y,,240000
3616,35,1,1,0,1,0,apartment,-5.8821365,-35.1722172,1963,Score 6,Yes,,265000
1536,87,3,3,350,2,1,apartment,-5.8636826,-35.2153349,2006,Score 5,y,"barbecue space,playground,sports court",380000
3929,56,1,2,350,1,1,apartment,-5.883875,-35.1762062,,Score 4,no,"barbecue space,playground",170000
643,98,1,3,800,2,1,apartment,-5.7968077,-35.2067749,2001,Score 4,yes,"BARBECUE SPACE,gym,playground,SPORTS COURT",430000
2770,58,1,2,315,1,1,apartment,-5.8576398,-35.2014489,,Score 5,nop,"BARBECUE SPACE,PLAYGROUND,sports court",295000
1068,142,2,3,720,2,2,apartment,-5.8576398,-35.2014489,,Score 5,yes,POOL,950000
3035,152,0,3,0,3,0,apartment,-5.8209603,-35.2182387,1998,Score 3,Yes,,750000
4472,48,1,2,650,2,0,apartment,-5.876891,-35.1778805,,Score 4,No,playground,230000
4019,106,4,3,450,3,3,apartment,-5.8347074,-35.2243579,,Score 6,y,"BARBECUE SPACE,playground",410000
1235,116,2,2,0,0,0,house,-5.8089827,-35.2272512,1996,Score 7,yes,,200000
330,98,5,3,550,2,3,apartment,-5.8576398,-35.2014489,2004,Score 6,No,playground,430000
4741,180,3,3,900,3,3,apartment,-5.8183494,-35.2088601,1971,Score 6,y,"POOL,GYM,PLAYGROUND",856800
2596,113,3,2,550,2,1,apartment,-5.809497,-35.2063052,,Score 7,Yes,"POOL,GYM,playground,sports court",250000
2057,78,2,3,200,2,0,apartment,-5.8226937,-35.2126403,,Score 9,No,,160000
622,101,3,3,580,2,2,apartment,-5.8999907,-35.1759866,,Score 6,yes,"barbecue space,gym,sports court",610000
3006,65,1,2,0,1,0,apartment,-5.8187576,-35.2237311,1983,Score 6,Yes,,105000
3158,63,1,2,290,1,0,apartment,-5.8650038,-35.1933903,2001,Score 6,no,"POOL,PLAYGROUND",160000
2686,112,3,3,1080,2,2,apartment,-5.8248843,-35.2127737,1968,Score 9,no,"pool,barbecue space,PLAYGROUND,sports court",390000
3303,149,2,3,800,0,0,apartment,-5.890275,-35.175139,,Score 5,no,"PLAYGROUND,SPORTS COURT",495000
1691,180,3,2,0,2,1,house,-5.8821365,-35.1722172,1982,Score 7,y,barbecue space,595000
3174,180,3,3,1500,2,3,apartment,-5.8005515,-35.1986193,2002,Score 5,nop,"pool,GYM,PLAYGROUND",399000
755,76,1,3,0,2,1,apartment,-5.8502894,-35.2166072,1967,Score 5,yes,,350000
518,40,1,1,0,1,1,other,-5.8674964,-35.180586,1971,Score 5,Yes,,380000
3505,58,2,2,380,2,1,apartment,-5.7921127,-35.1960671,,Score 6,no,"barbecue space,PLAYGROUND",290000
32,57,1,2,325,1,0,apartment,-5.8999907,-35.1759866,1993,Score 5,No,barbecue space,399000
3018,200,2,3,0,2,1,house,-5.8459021,-35.2016527,1975,Score 4,y,,440000
744,54,2,2,0,1,1,apartment,-5.8855448,-35.1775819,2003,Score 4,nop,,200000
3307,208,5,4,450,2,3,house,-5.8633093,-35.2324324,1999,Score 5,y,BARBECUE SPACE,690000
4640,136,2,4,1000,2,2,apartment,-5.8005515,-35.1986193,,Score 5,nop,"BARBECUE SPACE,PLAYGROUND,SPORTS COURT",619900
1419,56,2,2,400,1,1,apartment,-5.7845495,-35.1984438,,Score 5,y,"pool,playground,SPORTS COURT",245000
1966,45,1,1,1250,1,1,other,-5.7823372,-35.1946781,1968,Score 4,y,"BARBECUE SPACE,steam room,PLAYGROUND",250000
783,58,2,2,350,1,1,apartment,-5.8639405,-35.1979088,1999,Score 5,yes,BARBECUE SPACE,269000
3707,56,2,2,250,1,1,apartment,-5.8753421,-35.2254937,1972,Score 5,no,"barbecue space,PLAYGROUND,SPORTS COURT",220000
229,70,2,2,0,2,1,apartment,-5.7978488,-35.2092207,,Score 4,yes,"POOL,barbecue space",391000
857,124,3,3,0,2,3,apartment,-5.8226937,-35.2126403,,Score 8,No,pool,480000
2644,130,4,3,800,2,3,apartment,-5.8226937,-35.2126403,2007,Score 7,yes,"pool,PLAYGROUND",700000
408,70,1,2,350,3,1,apartment,-5.8004904,-35.2077308,,Score 7,y,"BARBECUE SPACE,playground",392000
170,64,1,2,415,1,1,apartment,-5.8827627,-35.1762694,,Score 4,y,sports court,290000
540,108,4,3,776,2,3,apartment,-5.8163039,-35.2204887,1980,Score 4,yes,"pool,barbecue space,PLAYGROUND,SPORTS COURT",490000
2988,112,3,3,1080,2,2,apartment,-5.8248843,-35.2127737,1967,Score 5,Yes,"STEAM ROOM,PLAYGROUND,SPORTS COURT",335000
2710,130,3,4,0,3,3,apartment,-5.790886,-35.2023866,2004,Score 4,yes,,845000
3998,98,3,3,500,2,1,apartment,-5.8128407,-35.2050094,2000,Score 4,No,"POOL,PLAYGROUND,SPORTS COURT",450000
1292,230,3,4,0,3,1,house,-5.8437235,-35.2214483,2002,Score 4,yes,,350000
1569,54,1,2,0,1,1,apartment,-5.8180873,-35.23835015,,Score 6,nop,,243200
3808,55,1,2,500,1,0,apartment,-5.8821365,-35.1722172,1976,Score 6,yes,"BARBECUE SPACE,PLAYGROUND",199000
1789,108,3,4,0,2,3,apartment,-5.8559951,-35.2043315,,Score 4,Yes,,510000
2462,54,1,1,0,1,1,apartment,-5.8821365,-35.1722172,1994,Score 5,y,,259900
3721,54,2,2,0,1,1,apartment,-5.8821365,-35.1722172,,Score 3,nop,,245000
4417,67,1,2,290,1,1,apartment,-5.8768735,-35.2236066,2006,Score 4,yes,"playground,SPORTS COURT",270000
3438,63,2,3,480,1,1,apartment,-5.8017996,-35.2043107,,Score 6,nop,playground,270000
4750,83,2,3,0,2,1,apartment,-5.8796695,-35.1973555,1988,Score 3,yes,,300000
564,100,2,3,800,1,2,apartment,-5.819351,-35.2043647,,Score 5,Yes,"barbecue space,GYM,PLAYGROUND",210000
4641,197,4,3,0,2,2,other,-5.8455365,-35.2136399,,Score 7,yes,,699999
4155,55,2,2,260,1,1,apartment,-5.8627911,-35.1994162,1986,Score 5,no,sports court,249900
1964,119,4,3,0,2,3,apartment,-5.797491,-35.2014217,,Score 5,no,,640000
1196,57,2,2,200,1,1,apartment,-5.8437235,-35.2214483,,Score 6,no,,220000
4179,96,2,3,0,2,1,apartment,-5.8088697,-35.199618,1990,Score 4,y,,570000
3375,92,3,3,532,2,1,apartment,-5.866905,-35.2162536,,Score 5,Yes,"gym,playground",560000
4173,103,1,3,500,2,1,apartment,-5.7870581,-35.1983806,,Score 4,yes,"BARBECUE SPACE,PLAYGROUND,SPORTS COURT",450000
2227,56,2,2,500,1,1,apartment,-5.7840027,-35.1946003,,Score 4,Yes,,230000
2312,56,1,2,190,1,0,apartment,-5.8768735,-35.2236066,2005,Score 7,Yes,barbecue space,110000
4243,98,1,3,880,0,1,apartment,-5.8640599,-35.196594,1964,Score 5,Yes,"playground,SPORTS COURT",390000
1172,55,2,2,0,0,0,apartment,-5.8032096,-35.2002054,1998,Score 5,Yes,,300000
2297,220,5,3,0,2,3,apartment,-5.8053683,-35.2050354,2003,Score 5,Yes,,780000
325,54,1,2,0,1,1,apartment,-5.8226937,-35.2126403,2001,Score 8,Yes,,280000
1051,50,1,2,200,1,0,apartment,-5.8633093,-35.2324324,1971,Score 5,Yes,,118000
2728,56,1,2,375,1,1,apartment,-5.8712248,-35.2266072,1971,Score 4,y,"barbecue space,PLAYGROUND,sports court",120000
3550,56,2,2,450,1,2,apartment,-5.8730875,-35.1800373,1976,Score 4,Yes,"playground,sports court",345000
1253,56,1,2,220,1,1,apartment,-5.8437235,-35.2214483,1966,Score 4,yes,PLAYGROUND,214000
1886,55,1,2,340,1,0,apartment,-5.8187773,-35.2166551,1998,Score 4,yes,"BARBECUE SPACE,PLAYGROUND,sports court",200000
620,242,3,3,0,2,3,house,-5.8701035,-35.1931049,,Score 4,yes,,750000
1189,40,1,1,300,1,1,apartment,-5.8144573,-35.2025444,1972,Score 4,y,"BARBECUE SPACE,PLAYGROUND",222200
3406,88,2,3,473,2,1,apartment,-5.8152068,-35.2147971,1978,Score 7,no,"pool,barbecue space,playground,sports court",390000
328,130,4,3,650,3,3,apartment,-5.8165334,-35.2224341,2003,Score 3,yes,"GYM,playground",800000
4083,145,5,3,800,2,3,apartment,-5.8198444,-35.2109804,1996,Score 5,y,"POOL,barbecue space,playground,sports court",750000
897,80,1,1,1320,0,1,apartment,-5.8811944,-35.1787182,1993,Score 4,no,playground,620000
4703,54,1,2,200,1,0,apartment,-5.8855448,-35.1775819,1994,Score 6,nop,,150000
1123,56,2,2,290,1,1,apartment,-5.8666079,-35.2088062,,Score 5,nop,"PLAYGROUND,sports court",150000
3464,150,1,3,480,2,1,apartment,-5.8226937,-35.2126403,2002,Score 5,Yes,"BARBECUE SPACE,PLAYGROUND,sports court",350000
4435,102,1,3,580,2,1,apartment,-5.8535234,-35.2048314,1990,Score 7,nop,"POOL,barbecue space,playground,SPORTS COURT",345000
3559,38,1,1,900,1,1,other,-5.8674964,-35.180586,2000,Score 5,Yes,"BARBECUE SPACE,PLAYGROUND",180000
1210,55,2,2,500,1,1,apartment,-5.799826,-35.207247,,Score 5,y,"BARBECUE SPACE,PLAYGROUND,sports court",250000
1657,175,3,3,0,2,1,house,-5.8284015,-35.2200481,1972,Score 6,y,,400000
3916,50,1,2,0,1,0,apartment,-5.8633093,-35.2324324,2004,Score 4,Yes,,110000
3065,97,2,3,850,2,1,apartment,-5.8226937,-35.2126403,2002,Score 5,y,"GYM,PLAYGROUND",400000
3747,100,3,3,0,2,3,apartment,-5.8999907,-35.1759866,1990,Score 5,y,,495000
1703,70,2,3,300,0,0,apartment,-5.8174362,-35.2313961,2000,Score 6,y,BARBECUE SPACE,337283
2225,94,1,2,648,1,1,apartment,-5.8821365,-35.1722172,1976,Score 5,nop,"gym,SPORTS COURT",345000
1209,65,1,2,320,2,0,apartment,-5.8576398,-35.2014489,,Score 5,No,"playground,SPORTS COURT",160000
1281,75,1,3,340,2,1,apartment,-5.7775126,-35.2013557,2003,Score 4,Yes,playground,260000
809,57,1,2,400,1,1,apartment,-5.8666079,-35.2088062,2001,Score 5,y,SPORTS COURT,185000
978,112,2,3,580,2,2,apartment,-5.7997946,-35.1979747,,Score 6,Yes,"BARBECUE SPACE,playground,SPORTS COURT",680000
3247,150,4,4,1050,0,3,apartment,-5.8209603,-35.2182387,1977,Score 3,y,"barbecue space,playground",850000
2529,171,5,3,1500,3,3,apartment,-5.8253734,-35.2113637,1985,Score 5,y,"pool,gym,PLAYGROUND",650000
2875,94,3,3,624,2,1,apartment,-5.8855448,-35.1775819,,Score 6,No,"PLAYGROUND,sports court",300000
2318,50,1,2,630,1,0,apartment,-5.8705936,-35.1817559,2006,Score 4,y,"pool,playground,sports court",245000
4303,61,1,2,322,1,1,apartment,-5.8576398,-35.2014489,2002,Score 4,nop,"PLAYGROUND,SPORTS COURT",148000
2238,180,3,3,900,3,3,apartment,-5.8183494,-35.2088601,2006,Score 5,y,"pool,GYM,playground,sports court",865500
3700,127,4,3,0,2,3,apartment,-5.8437235,-35.2214483,,Score 4,Yes,,650000
4027,98,3,3,600,2,1,apartment,-5.8855448,-35.1775819,1984,Score 6,y,"barbecue space,playground,sports court",350000
4232,103,4,3,0,2,2,apartment,-5.7870581,-35.1983806,2002,Score 4,nop,,480000
174,141,3,3,0,2,3,apartment,-5.866287,-35.1917372,2002,Score 3,y,,760000
4370,79,1,3,0,2,1,apartment,-5.8821365,-35.1722172,1969,Score 3,No,,450000
3618,22,2,2,200,1,1,apartment,-5.8768735,-35.2236066,1994,Score 4,Yes,,120000
2673,57,0,2,340,0,0,apartment,-5.8226937,-35.2126403,2003,Score 4,No,"barbecue space,sports court",180000
4305,185,3,3,0,3,1,house,-5.8437235,-35.2214483,1998,Score 4,Yes,,490000
217,94,3,3,750,2,1,apartment,-5.8855448,-35.1775819,,Score 6,Yes,"BARBECUE SPACE,PLAYGROUND,SPORTS COURT",320000
3609,58,1,2,480,1,1,apartment,-5.8032096,-35.2002054,,Score 6,yes,"playground,SPORTS COURT",220000
3434,87,3,4,0,2,1,apartment,-5.8286255,-35.2226081,1996,Score 7,yes,,410000
690,89,3,2,820,1,1,apartment,-5.7869014,-35.1902633,1966,Score 8,nop,"POOL,barbecue space,gym",305000
3758,90,1,3,380,2,1,apartment,-5.8274696,-35.2168565,,Score 8,yes,"PLAYGROUND,sports court",380000
2078,57,2,2,300,2,2,apartment,-5.8686163,-35.2305498,1991,Score 4,nop,"barbecue space,PLAYGROUND,sports court",180000
2083,67,1,3,418,2,1,apartment,-5.8821365,-35.1722172,1988,Score 7,y,"pool,PLAYGROUND",333900
1106,86,2,3,530,1,1,apartment,-5.8624754,-35.1935607,1969,Score 4,yes,"POOL,GYM",220000
1617,92,3,3,620,2,1,apartment,-5.7903384,-35.1952596,,Score 7,Yes,"POOL,PLAYGROUND,sports court",430000
2124,72,1,3,0,1,1,apartment,-5.8437235,-35.2214483,,Score 5,No,,230000
2465,145,5,3,0,3,3,apartment,-5.8032096,-35.2002054,2006,Score 4,No,,900000
